"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	Births	% of Total Births	Total Population	Birth Rate	Female Population	Fertility Rate	Average Birth Weight	Average Age of Mother	Average LMP Gestational Age	Average OE Gestational Age
	"California"	"06"	"Madera County, CA"	"06039"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	50	0.00%	3974	12.58	931	53.71	3290.35	28.90	38.22	38.37
	"California"	"06"	"Madera County, CA"	"06039"	"2009"	"2009"	"Black or African American"	"2054-5"	48	0.00%	6978	6.88	2526	19.00	3269.02	25.29	38.92	38.69
	"California"	"06"	"Madera County, CA"	"06039"	"2009"	"2009"	"White"	"2106-3"	2273	0.03%	131072	17.34	27433	82.86	3303.95	26.20	38.74	38.65
	"California"	"06"	"Madera County, CA"	"06039"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	38	0.00%	7569	5.02	1764	21.54	3349.53	25.50	38.68	38.74
	"California"	"06"	"Madera County, CA"	"06039"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	39	0.00%	4072	9.58	967	40.33	3211.18	30.77	38.97	38.67
	"California"	"06"	"Madera County, CA"	"06039"	"2010"	"2010"	"Black or African American"	"2054-5"	41	0.00%	7076	5.79	2510	16.33	3188.68	25.90	38.65	38.77
	"California"	"06"	"Madera County, CA"	"06039"	"2010"	"2010"	"White"	"2106-3"	2316	0.04%	132148	17.53	27619	83.86	3285.99	26.34	38.65	38.53
	"California"	"06"	"Madera County, CA"	"06039"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	31	0.00%	7563	4.10	1790	17.32	3265.13	27.84	38.87	38.06
	"California"	"06"	"Madera County, CA"	"06039"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	50	0.00%	4217	11.86	939	53.25	3363.34	28.94	38.76	38.70
	"California"	"06"	"Madera County, CA"	"06039"	"2011"	"2011"	"Black or African American"	"2054-5"	42	0.00%	7346	5.72	2572	16.33	3173.76	28.05	38.62	38.45
	"California"	"06"	"Madera County, CA"	"06039"	"2011"	"2011"	"White"	"2106-3"	2278	0.03%	133799	17.03	27929	81.56	3306.53	26.88	38.70	38.62
	"California"	"06"	"Madera County, CA"	"06039"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	32	0.00%	7744	4.13	1780	17.98	3562.41	26.06	39.16	38.78
	"California"	"06"	"Madera County, CA"	"06039"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	40	0.00%	4354	9.19	1004	39.84	3336.03	29.80	38.80	38.60
	"California"	"06"	"Madera County, CA"	"06039"	"2012"	"2012"	"Black or African American"	"2054-5"	37	0.00%	6807	5.44	2210	16.74	3177.24	25.14	38.28	38.50
	"California"	"06"	"Madera County, CA"	"06039"	"2012"	"2012"	"White"	"2106-3"	2148	0.03%	133313	16.11	27266	78.78	3321.69	26.88	38.70	38.60
	"California"	"06"	"Madera County, CA"	"06039"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	26	0.00%	7719	3.37	1796	14.48	3275.69	27.27	38.69	38.92
	"California"	"06"	"Madera County, CA"	"06039"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	44	0.00%	4650	9.46	1070	41.12	3374.23	27.84	39.00	38.80
	"California"	"06"	"Madera County, CA"	"06039"	"2013"	"2013"	"Black or African American"	"2054-5"	64	0.00%	6761	9.47	2107	30.37	2977.03	26.77	37.64	37.67
	"California"	"06"	"Madera County, CA"	"06039"	"2013"	"2013"	"White"	"2106-3"	2181	0.03%	133259	16.37	27074	80.56	3326.14	27.08	38.80	38.69
	"California"	"06"	"Madera County, CA"	"06039"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	43	0.00%	7755	5.54	1851	23.23	3271.84	27.44	38.51	38.30
	"California"	"06"	"Madera County, CA"	"06039"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	55	0.00%	4615	11.92	1059	51.94	3117.76	30.09	38.44	38.41
	"California"	"06"	"Madera County, CA"	"06039"	"2014"	"2014"	"Black or African American"	"2054-5"	39	0.00%	7242	5.39	2452	15.91	3133.77	24.72	38.74	38.59
	"California"	"06"	"Madera County, CA"	"06039"	"2014"	"2014"	"White"	"2106-3"	2176	0.03%	134936	16.13	27992	77.74	3329.42	27.28	38.75	38.70
	"California"	"06"	"Madera County, CA"	"06039"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	22	0.00%	7676	2.87	1796	12.25	3298.05	26.55	38.41	38.50
	"California"	"06"	"Madera County, CA"	"06039"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	46	0.00%	4848	9.49	1093	42.09	3183.67	30.15	38.89	38.67
	"California"	"06"	"Madera County, CA"	"06039"	"2015"	"2015"	"Black or African American"	"2054-5"	49	0.00%	7264	6.75	2410	20.33	3233.41	26.49	38.80	38.76
	"California"	"06"	"Madera County, CA"	"06039"	"2015"	"2015"	"White"	"2106-3"	2108	0.03%	135210	15.59	27780	75.88	3327.38	27.68	38.73	38.68
	"California"	"06"	"Madera County, CA"	"06039"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	33	0.00%	7628	4.33	1802	18.31	3203.39	26.55	38.48	38.48
	"California"	"06"	"Madera County, CA"	"06039"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	59	0.00%	4646	12.70	1053	56.03	3218.68	30.24	38.39	38.34
	"California"	"06"	"Madera County, CA"	"06039"	"2016"	"2016"	"Black or African American"	"2054-5"	42	0.00%	7138	5.88	2313	18.16	3178.26	26.00	38.90	38.90
	"California"	"06"	"Madera County, CA"	"06039"	"2016"	"2016"	"White"	"2106-3"	2221	0.03%	135285	16.42	27522	80.70	3316.98	27.63	38.67	38.61
	"California"	"06"	"Madera County, CA"	"06039"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	30	0.00%	7715	3.89	1856	16.16	3483.53	26.43	38.80	38.73
	"California"	"06"	"Madera County, CA"	"06039"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	59	0.00%	4907	12.02	1080	54.63	3243.80	30.37	38.83	38.80
	"California"	"06"	"Madera County, CA"	"06039"	"2017"	"2017"	"Black or African American"	"2054-5"	29	0.00%	7228	4.01	2374	12.22	3212.34	25.69	39.31	38.59
	"California"	"06"	"Madera County, CA"	"06039"	"2017"	"2017"	"White"	"2106-3"	2002	0.03%	137040	14.61	28000	71.50	3320.75	27.97	38.79	38.71
	"California"	"06"	"Madera County, CA"	"06039"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	34	0.00%	7753	4.39	1837	18.51	3148.53	27.50	38.03	38.03
	"California"	"06"	"Madera County, CA"	"06039"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	60	0.00%	4835	12.41	1059	56.66	3013.48	31.88	37.90	37.88
	"California"	"06"	"Madera County, CA"	"06039"	"2018"	"2018"	"Black or African American"	"2054-5"	47	0.00%	7395	6.36	2487	18.90	3145.54	26.26	38.49	38.34
	"California"	"06"	"Madera County, CA"	"06039"	"2018"	"2018"	"White"	"2106-3"	1938	0.03%	137689	14.08	28066	69.05	3313.57	28.17	38.64	38.62
	"California"	"06"	"Madera County, CA"	"06039"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	40	0.00%	7760	5.15	1847	21.66	3365.95	28.65	38.82	38.95
	"California"	"06"	"Madera County, CA"	"06039"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	71	0.00%	4961	14.31	1080	65.74	3103.23	31.68	37.89	38.00
	"California"	"06"	"Madera County, CA"	"06039"	"2019"	"2019"	"Black or African American"	"2054-5"	45	0.00%	7283	6.18	2419	18.60	3167.22	27.04	37.96	38.22
	"California"	"06"	"Madera County, CA"	"06039"	"2019"	"2019"	"White"	"2106-3"	1889	0.03%	137323	13.76	27879	67.76	3330.60	28.17	38.65	38.65
	"California"	"06"	"Marin County, CA"	"06041"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	245	0.00%	15865	15.44	3769	65.00	3372.51	32.93	39.02	38.90
	"California"	"06"	"Marin County, CA"	"06041"	"2007"	"2007"	"Black or African American"	"2054-5"	55	0.00%	8396	6.55	1312	41.92	3295.25	28.36	38.96	38.96
	"California"	"06"	"Marin County, CA"	"06041"	"2007"	"2007"	"White"	"2106-3"	2519	0.04%	219267	11.49	35468	71.02	3368.22	32.01	38.86	38.85
	"California"	"06"	"Marin County, CA"	"06041"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	238	0.00%	16349	14.56	3873	61.45	3261.59	33.24	38.69	38.61
	"California"	"06"	"Marin County, CA"	"06041"	"2008"	"2008"	"Black or African American"	"2054-5"	60	0.00%	8575	7.00	1393	43.07	3285.18	27.50	38.97	38.88
	"California"	"06"	"Marin County, CA"	"06041"	"2008"	"2008"	"White"	"2106-3"	2415	0.04%	220521	10.95	35144	68.72	3361.04	32.15	38.81	38.77
	"California"	"06"	"Marin County, CA"	"06041"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	180	0.00%	16802	10.71	3897	46.19	3289.50	33.49	38.99	38.91
	"California"	"06"	"Marin County, CA"	"06041"	"2009"	"2009"	"Black or African American"	"2054-5"	64	0.00%	8693	7.36	1401	45.68	3180.30	28.78	38.08	37.73
	"California"	"06"	"Marin County, CA"	"06041"	"2009"	"2009"	"White"	"2106-3"	2247	0.03%	222179	10.11	34816	64.54	3388.51	32.26	38.92	38.86
	"California"	"06"	"Marin County, CA"	"06041"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	229	0.00%	17231	13.29	3955	57.90	3233.45	33.26	38.77	38.69
	"California"	"06"	"Marin County, CA"	"06041"	"2010"	"2010"	"Black or African American"	"2054-5"	49	0.00%	8772	5.59	1405	34.88	3210.57	28.02	38.73	38.69
	"California"	"06"	"Marin County, CA"	"06041"	"2010"	"2010"	"White"	"2106-3"	2084	0.03%	223058	9.34	34589	60.25	3363.06	32.15	38.96	38.92
	"California"	"06"	"Marin County, CA"	"06041"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	217	0.00%	18051	12.02	4034	53.79	3261.22	33.29	38.81	38.73
	"California"	"06"	"Marin County, CA"	"06041"	"2011"	"2011"	"Black or African American"	"2054-5"	59	0.00%	9091	6.49	1415	41.70	3147.71	29.39	38.32	38.44
	"California"	"06"	"Marin County, CA"	"06041"	"2011"	"2011"	"White"	"2106-3"	2104	0.03%	224531	9.37	34188	61.54	3390.36	32.35	38.97	38.95
	"California"	"06"	"Marin County, CA"	"06041"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	228	0.00%	18418	12.38	4188	54.44	3220.14	32.71	38.60	38.62
	"California"	"06"	"Marin County, CA"	"06041"	"2012"	"2012"	"Black or African American"	"2054-5"	43	0.00%	8818	4.88	1417	30.35	3147.37	30.44	39.19	38.93
	"California"	"06"	"Marin County, CA"	"06041"	"2012"	"2012"	"White"	"2106-3"	2029	0.03%	225563	9.00	34021	59.64	3380.52	32.74	38.89	38.86
	"California"	"06"	"Marin County, CA"	"06041"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	222	0.00%	18754	11.84	4229	52.49	3178.27	33.80	38.49	38.43
	"California"	"06"	"Marin County, CA"	"06041"	"2013"	"2013"	"Black or African American"	"2054-5"	62	0.00%	8733	7.10	1408	44.03	3310.30	30.31	38.10	38.03
	"California"	"06"	"Marin County, CA"	"06041"	"2013"	"2013"	"White"	"2106-3"	2034	0.03%	227624	8.94	34106	59.64	3340.44	32.92	38.92	38.87
	"California"	"06"	"Marin County, CA"	"06041"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	223	0.00%	19295	11.56	4299	51.87	3234.53	33.67	38.90	38.82
	"California"	"06"	"Marin County, CA"	"06041"	"2014"	"2014"	"Black or African American"	"2054-5"	62	0.00%	9037	6.86	1444	42.94	3204.63	29.02	38.81	38.63
	"California"	"06"	"Marin County, CA"	"06041"	"2014"	"2014"	"White"	"2106-3"	2108	0.03%	229155	9.20	34238	61.57	3361.56	32.77	38.94	38.89
	"California"	"06"	"Marin County, CA"	"06041"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	253	0.00%	19709	12.84	4337	58.34	3213.45	33.70	38.73	38.61
	"California"	"06"	"Marin County, CA"	"06041"	"2015"	"2015"	"Black or African American"	"2054-5"	57	0.00%	9048	6.30	1413	40.34	3236.79	30.84	39.07	38.70
	"California"	"06"	"Marin County, CA"	"06041"	"2015"	"2015"	"White"	"2106-3"	1969	0.03%	229222	8.59	33534	58.72	3379.34	32.62	39.03	38.96
	"California"	"06"	"Marin County, CA"	"06041"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	238	0.00%	19975	11.91	4406	54.02	3216.44	33.29	38.77	38.67
	"California"	"06"	"Marin County, CA"	"06041"	"2016"	"2016"	"Black or African American"	"2054-5"	57	0.00%	8906	6.40	1422	40.08	3225.89	30.96	38.81	38.74
	"California"	"06"	"Marin County, CA"	"06041"	"2016"	"2016"	"White"	"2106-3"	1949	0.03%	228643	8.52	33078	58.92	3367.05	33.08	38.99	38.88
	"California"	"06"	"Marin County, CA"	"06041"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	275	0.00%	20322	13.53	4362	63.04	3235.34	33.33	38.62	38.53
	"California"	"06"	"Marin County, CA"	"06041"	"2017"	"2017"	"Black or African American"	"2054-5"	62	0.00%	8788	7.06	1398	44.35	3190.66	31.73	38.52	38.48
	"California"	"06"	"Marin County, CA"	"06041"	"2017"	"2017"	"White"	"2106-3"	1891	0.03%	228719	8.27	32763	57.72	3375.05	33.11	39.08	38.97
	"California"	"06"	"Marin County, CA"	"06041"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	210	0.00%	20518	10.23	4316	48.66	3295.52	34.35	38.80	38.77
	"California"	"06"	"Marin County, CA"	"06041"	"2018"	"2018"	"Black or African American"	"2054-5"	61	0.00%	8897	6.86	1411	43.23	3207.21	32.07	38.70	38.52
	"California"	"06"	"Marin County, CA"	"06041"	"2018"	"2018"	"White"	"2106-3"	1851	0.03%	227220	8.15	32462	57.02	3387.66	33.27	39.04	38.92
	"California"	"06"	"Marin County, CA"	"06041"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	11	0.00%	3029	3.63	571	19.26	3318.18	28.36	39.18	39.18
	"California"	"06"	"Marin County, CA"	"06041"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	235	0.00%	20771	11.31	4336	54.20	3301.88	33.45	38.86	38.77
	"California"	"06"	"Marin County, CA"	"06041"	"2019"	"2019"	"Black or African American"	"2054-5"	64	0.00%	8948	7.15	1422	45.01	3209.02	31.22	38.84	38.72
	"California"	"06"	"Marin County, CA"	"06041"	"2019"	"2019"	"White"	"2106-3"	1761	0.03%	226078	7.79	32172	54.74	3369.65	33.37	38.82	38.76
	"California"	"06"	"Merced County, CA"	"06047"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	17	0.00%	5927	2.87	1431	11.88	3447.65	24.59	38.53	38.41
	"California"	"06"	"Merced County, CA"	"06047"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	373	0.01%	20664	18.05	4952	75.32	3168.71	25.89	38.91	38.53
	"California"	"06"	"Merced County, CA"	"06047"	"2007"	"2007"	"Black or African American"	"2054-5"	152	0.00%	11757	12.93	2504	60.70	3102.79	25.33	38.32	38.27
	"California"	"06"	"Merced County, CA"	"06047"	"2007"	"2007"	"White"	"2106-3"	4110	0.06%	210192	19.55	44869	91.60	3343.13	26.37	38.83	38.56
	"California"	"06"	"Merced County, CA"	"06047"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	13	0.00%	6110	2.13	1447	8.98	3457.69	24.38	39.00	38.69
	"California"	"06"	"Merced County, CA"	"06047"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	367	0.01%	21080	17.41	5005	73.33	3200.03	26.28	38.59	38.22
	"California"	"06"	"Merced County, CA"	"06047"	"2008"	"2008"	"Black or African American"	"2054-5"	148	0.00%	12086	12.25	2529	58.52	3108.38	24.49	38.24	38.10
	"California"	"06"	"Merced County, CA"	"06047"	"2008"	"2008"	"White"	"2106-3"	3894	0.06%	211262	18.43	44732	87.05	3319.38	26.27	38.79	38.47
	"California"	"06"	"Merced County, CA"	"06047"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	14	0.00%	6610	2.12	1561	8.97	3244.07	26.00	39.07	38.57
	"California"	"06"	"Merced County, CA"	"06047"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	357	0.01%	21657	16.48	5107	69.90	3196.59	26.97	38.84	38.49
	"California"	"06"	"Merced County, CA"	"06047"	"2009"	"2009"	"Black or African American"	"2054-5"	156	0.00%	12333	12.65	2530	61.66	3101.19	24.67	38.44	38.21
	"California"	"06"	"Merced County, CA"	"06047"	"2009"	"2009"	"White"	"2106-3"	3880	0.06%	211702	18.33	44574	87.05	3320.67	26.61	38.74	38.49
	"California"	"06"	"Merced County, CA"	"06047"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	16	0.00%	6946	2.30	1594	10.04	3379.44	23.94	39.25	38.94
	"California"	"06"	"Merced County, CA"	"06047"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	341	0.01%	22301	15.29	5268	64.73	3193.69	27.47	38.64	38.46
	"California"	"06"	"Merced County, CA"	"06047"	"2010"	"2010"	"Black or African American"	"2054-5"	130	0.00%	12641	10.28	2604	49.92	3065.92	23.98	38.37	38.13
	"California"	"06"	"Merced County, CA"	"06047"	"2010"	"2010"	"White"	"2106-3"	3762	0.06%	213905	17.59	44874	83.83	3298.11	26.63	38.70	38.46
	"California"	"06"	"Merced County, CA"	"06047"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	21	0.00%	7225	2.91	1607	13.07	3517.00	25.19	38.62	38.24
	"California"	"06"	"Merced County, CA"	"06047"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	381	0.01%	22955	16.60	5357	71.12	3218.66	27.43	38.77	38.71
	"California"	"06"	"Merced County, CA"	"06047"	"2011"	"2011"	"Black or African American"	"2054-5"	150	0.00%	12617	11.89	2576	58.23	3120.08	25.45	38.78	38.63
	"California"	"06"	"Merced County, CA"	"06047"	"2011"	"2011"	"White"	"2106-3"	3728	0.06%	217101	17.17	45456	82.01	3307.26	26.73	38.74	38.57
	"California"	"06"	"Merced County, CA"	"06047"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	19	0.00%	7472	2.54	1669	11.38	3180.58	26.95	38.00	37.95
	"California"	"06"	"Merced County, CA"	"06047"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	379	0.01%	23600	16.06	5539	68.42	3170.64	27.25	38.63	38.56
	"California"	"06"	"Merced County, CA"	"06047"	"2012"	"2012"	"Black or African American"	"2054-5"	162	0.00%	12643	12.81	2545	63.65	3058.22	25.41	38.59	38.38
	"California"	"06"	"Merced County, CA"	"06047"	"2012"	"2012"	"White"	"2106-3"	3752	0.06%	218590	17.16	45372	82.69	3300.90	26.75	38.71	38.59
	"California"	"06"	"Merced County, CA"	"06047"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	26	0.00%	7475	3.48	1693	15.36	3207.31	25.04	38.65	38.54
	"California"	"06"	"Merced County, CA"	"06047"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	362	0.01%	23632	15.32	5422	66.77	3253.04	28.08	38.90	38.76
	"California"	"06"	"Merced County, CA"	"06047"	"2013"	"2013"	"Black or African American"	"2054-5"	129	0.00%	12573	10.26	2555	50.49	3046.76	25.87	38.33	38.33
	"California"	"06"	"Merced County, CA"	"06047"	"2013"	"2013"	"White"	"2106-3"	3645	0.06%	219548	16.60	45298	80.47	3336.41	27.27	38.72	38.59
	"California"	"06"	"Merced County, CA"	"06047"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	21	0.00%	7554	2.78	1708	12.30	3198.29	26.24	38.14	37.62
	"California"	"06"	"Merced County, CA"	"06047"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	347	0.01%	23741	14.62	5380	64.50	3223.03	28.36	38.81	38.76
	"California"	"06"	"Merced County, CA"	"06047"	"2014"	"2014"	"Black or African American"	"2054-5"	140	0.00%	12765	10.97	2570	54.47	3071.95	25.98	38.44	38.15
	"California"	"06"	"Merced County, CA"	"06047"	"2014"	"2014"	"White"	"2106-3"	3656	0.06%	222293	16.45	45871	79.70	3316.08	27.26	38.82	38.60
	"California"	"06"	"Merced County, CA"	"06047"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	21	0.00%	7678	2.74	1764	11.90	3281.33	27.29	38.10	38.05
	"California"	"06"	"Merced County, CA"	"06047"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	353	0.01%	24039	14.68	5444	64.84	3237.54	28.83	38.95	38.74
	"California"	"06"	"Merced County, CA"	"06047"	"2015"	"2015"	"Black or African American"	"2054-5"	129	0.00%	12667	10.18	2520	51.19	3113.97	26.39	38.60	38.43
	"California"	"06"	"Merced County, CA"	"06047"	"2015"	"2015"	"White"	"2106-3"	3601	0.06%	224071	16.07	46153	78.02	3334.09	27.59	38.80	38.59
	"California"	"06"	"Merced County, CA"	"06047"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	22	0.00%	7655	2.87	1745	12.61	3212.55	27.82	38.27	37.64
	"California"	"06"	"Merced County, CA"	"06047"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	315	0.00%	23601	13.35	5316	59.26	3211.92	29.17	38.88	38.68
	"California"	"06"	"Merced County, CA"	"06047"	"2016"	"2016"	"Black or African American"	"2054-5"	132	0.00%	12460	10.59	2517	52.44	3159.08	26.54	38.55	38.40
	"California"	"06"	"Merced County, CA"	"06047"	"2016"	"2016"	"White"	"2106-3"	3648	0.06%	224956	16.22	46248	78.88	3332.55	27.51	38.75	38.58
	"California"	"06"	"Merced County, CA"	"06047"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	11	0.00%	7819	1.41	1770	6.21	3327.73	31.73	38.91	38.91
	"California"	"06"	"Merced County, CA"	"06047"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	326	0.01%	24307	13.41	5471	59.59	3147.37	29.95	38.61	38.40
	"California"	"06"	"Merced County, CA"	"06047"	"2017"	"2017"	"Black or African American"	"2054-5"	147	0.00%	12568	11.70	2504	58.71	3086.97	26.82	38.38	38.18
	"California"	"06"	"Merced County, CA"	"06047"	"2017"	"2017"	"White"	"2106-3"	3718	0.06%	227979	16.31	46790	79.46	3315.55	27.80	38.66	38.50
	"California"	"06"	"Merced County, CA"	"06047"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	20	0.00%	7963	2.51	1839	10.88	3504.55	26.45	39.25	39.10
	"California"	"06"	"Merced County, CA"	"06047"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	308	0.00%	24210	12.72	5604	54.96	3125.62	29.89	38.36	38.12
	"California"	"06"	"Merced County, CA"	"06047"	"2018"	"2018"	"Black or African American"	"2054-5"	118	0.00%	12841	9.19	2603	45.33	3119.93	28.03	38.29	38.24
	"California"	"06"	"Merced County, CA"	"06047"	"2018"	"2018"	"White"	"2106-3"	3429	0.05%	229751	14.92	47341	72.43	3331.67	27.82	38.69	38.54
	"California"	"06"	"Merced County, CA"	"06047"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	22	0.00%	8101	2.72	1876	11.73	3168.59	28.59	38.55	38.18
	"California"	"06"	"Merced County, CA"	"06047"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	279	0.00%	24078	11.59	5608	49.75	3223.43	30.38	38.68	38.62
	"California"	"06"	"Merced County, CA"	"06047"	"2019"	"2019"	"Black or African American"	"2054-5"	124	0.00%	12886	9.62	2662	46.58	3201.69	27.35	38.51	38.62
	"California"	"06"	"Merced County, CA"	"06047"	"2019"	"2019"	"White"	"2106-3"	3381	0.05%	232615	14.53	47836	70.68	3318.84	28.19	38.61	38.48
	"California"	"06"	"Monterey County, CA"	"06053"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	45	0.00%	10336	4.35	2487	18.09	3267.11	24.78	38.44	38.78
	"California"	"06"	"Monterey County, CA"	"06053"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	368	0.01%	32704	11.25	7152	51.45	3255.79	29.49	38.70	38.46
	"California"	"06"	"Monterey County, CA"	"06053"	"2007"	"2007"	"Black or African American"	"2054-5"	133	0.00%	17486	7.61	2963	44.89	3278.59	26.23	38.56	38.64
	"California"	"06"	"Monterey County, CA"	"06053"	"2007"	"2007"	"White"	"2106-3"	7005	0.11%	341850	20.49	70078	99.96	3365.16	26.80	38.89	38.73
